Modelo,CodigoModelo,AnoLabel,AnoModelo,Combustivel,Valor,CodigoFipe,MesReferencia,DataConsulta,Valor_num,Marca
MOBI LIKE 1.0 Fire Flex 5p.,7540,2022 Flex,2022.0,Flex,"R$ 50.348,00",001461-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",50348.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2021 Flex,2021.0,Flex,"R$ 46.632,00",001461-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",46632.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2020 Flex,2020.0,Flex,"R$ 44.452,00",001461-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",44452.0,Fiat
MOBI LIKE 1.0 Fire Flex 5p.,7540,2019 Flex,2019.0,Flex,"R$ 43.367,00",001461-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",43367.0,Fiat
MOBI LIKE ON 1.0 Fire Flex 5p.,7541,,,,,,,,,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2026 Flex,2026.0,Flex,"R$ 71.637,00",001536-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",71637.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2025 Flex,2025.0,Flex,"R$ 67.280,00",001536-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",67280.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2024 Flex,2024.0,Flex,"R$ 61.540,00",001536-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",61540.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2023 Flex,2023.0,Flex,"R$ 59.923,00",001536-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",59923.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2022 Flex,2022.0,Flex,"R$ 57.025,00",001536-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",57025.0,Fiat
MOBI TREKKING 1.0 Flex 5p.,9228,2021 Flex,2021.0,Flex,"R$ 55.270,00",001536-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:07",55270.0,Fiat
MOBI WAY 1.0 Fire Flex 5p.,7612,2020 Flex,2020.0,Flex,"R$ 51.494,00",001466-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",51494.0,Fiat
MOBI WAY 1.0 Fire Flex 5p.,7612,2019 Flex,2019.0,Flex,"R$ 47.139,00",001466-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",47139.0,Fiat
MOBI WAY on 1.0 Fire Flex 5p.,7613,,,,,,,,,Fiat
Fastback 1.0 200 Turbo Flex Aut,10754,2026 Flex,2026.0,Flex,"R$ 112.395,00",001568-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",112395.0,Fiat
Fastback 1.0 200 Turbo Flex Aut,10754,2025 Flex,2025.0,Flex,"R$ 108.069,00",001568-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",108069.0,Fiat
Fastback 1.0 200 Turbo Flex Aut,10754,2024 Flex,2024.0,Flex,"R$ 102.792,00",001568-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",102792.0,Fiat
Fastback ABARTH Turbo Flex 1.3 Aut.,10881,2026 Flex,2026.0,Flex,"R$ 156.005,00",001572-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",156005.0,Fiat
Fastback ABARTH Turbo Flex 1.3 Aut.,10881,2025 Flex,2025.0,Flex,"R$ 137.713,00",001572-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",137713.0,Fiat
Fastback ABARTH Turbo Flex 1.3 Aut.,10881,2024 Flex,2024.0,Flex,"R$ 127.434,00",001572-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",127434.0,Fiat
Fastback Audace 1.0 200 T. Flex Aut,10101,2025 Flex,2025.0,Flex,"R$ 115.103,00",001558-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",115103.0,Fiat
Fastback Audace 1.0 200 T. Flex Aut,10101,2024 Flex,2024.0,Flex,"R$ 110.190,00",001558-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",110190.0,Fiat
Fastback Audace 1.0 200 T. Flex Aut,10101,2023 Flex,2023.0,Flex,"R$ 104.151,00",001558-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",104151.0,Fiat
Fastback Audace 200 TB Aut (Hibrído),11262,2026 Híbrido,2026.0,Híbrido,"R$ 127.154,00",001578-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",127154.0,Fiat
Fastback Audace 200 TB Aut (Hibrído),11262,2025 Híbrido,2025.0,Híbrido,"R$ 120.507,00",001578-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",120507.0,Fiat
Fastback Impetus 1.0 200 T. Flex Aut,10102,2025 Flex,2025.0,Flex,"R$ 122.562,00",001557-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:08",122562.0,Fiat
Fastback Impetus 1.0 200 T. Flex Aut,10102,2024 Flex,2024.0,Flex,"R$ 117.509,00",001557-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",117509.0,Fiat
Fastback Impetus 1.0 200 T. Flex Aut,10102,2023 Flex,2023.0,Flex,"R$ 108.618,00",001557-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",108618.0,Fiat
Fastback Impetus 200 T. Aut (Hibrído),11263,2026 Híbrido,2026.0,Híbrido,"R$ 135.321,00",001577-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",135321.0,Fiat
Fastback Impetus 200 T. Aut (Hibrído),11263,2025 Híbrido,2025.0,Híbrido,"R$ 125.756,00",001577-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",125756.0,Fiat
Fastback Limited Ed.1.3 270 T.Flex Aut.,10103,2026 Flex,2026.0,Flex,"R$ 145.302,00",001556-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",145302.0,Fiat
Fastback Limited Ed.1.3 270 T.Flex Aut.,10103,2025 Flex,2025.0,Flex,"R$ 130.511,00",001556-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",130511.0,Fiat
Fastback Limited Ed.1.3 270 T.Flex Aut.,10103,2024 Flex,2024.0,Flex,"R$ 121.173,00",001556-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",121173.0,Fiat
Fastback Limited Ed.1.3 270 T.Flex Aut.,10103,2023 Flex,2023.0,Flex,"R$ 112.066,00",001556-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",112066.0,Fiat
Fastback Tributo 125 1.0 Turb. Flex Aut ,11264,2025 Flex,2025.0,Flex,"R$ 115.797,00",001581-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",115797.0,Fiat
PULSE 1.0 Turbo 200  Flex Aut.,11509,2026 Flex,2026.0,Flex,"R$ 108.888,00",001592-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",108888.0,Fiat
PULSE ABARTH 1.3 Turbo 16V Flex Aut.,10219,2026 Flex,2026.0,Flex,"R$ 142.819,00",001559-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",142819.0,Fiat
PULSE ABARTH 1.3 Turbo 16V Flex Aut.,10219,2025 Flex,2025.0,Flex,"R$ 125.170,00",001559-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",125170.0,Fiat
PULSE ABARTH 1.3 Turbo 16V Flex Aut.,10219,2024 Flex,2024.0,Flex,"R$ 120.088,00",001559-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",120088.0,Fiat
PULSE ABARTH 1.3 Turbo 16V Flex Aut.,10219,2023 Flex,2023.0,Flex,"R$ 111.575,00",001559-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:09",111575.0,Fiat
PULSE AUDACE 1.0 Turbo 200 Flex Aut.,9645,2025 Flex,2025.0,Flex,"R$ 105.166,00",001542-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",105166.0,Fiat
PULSE AUDACE 1.0 Turbo 200 Flex Aut.,9645,2024 Flex,2024.0,Flex,"R$ 99.493,00",001542-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",99493.0,Fiat
PULSE AUDACE 1.0 Turbo 200 Flex Aut.,9645,2023 Flex,2023.0,Flex,"R$ 94.036,00",001542-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",94036.0,Fiat
PULSE AUDACE 1.0 Turbo 200 Flex Aut.,9645,2022 Flex,2022.0,Flex,"R$ 88.033,00",001542-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",88033.0,Fiat
PULSE AUDACE Turbo 200  Aut. (Hibrído),11269,2026 Híbrido,2026.0,Híbrido,"R$ 115.741,00",001579-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",115741.0,Fiat
PULSE AUDACE Turbo 200  Aut. (Hibrído),11269,2025 Híbrido,2025.0,Híbrido,"R$ 111.391,00",001579-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",111391.0,Fiat
PULSE DRIVE 1.0 Turbo 200 Flex Aut.,9646,2023 Flex,2023.0,Flex,"R$ 87.570,00",001543-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",87570.0,Fiat
PULSE DRIVE 1.0 Turbo 200 Flex Aut.,9646,2022 Flex,2022.0,Flex,"R$ 85.308,00",001543-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",85308.0,Fiat
PULSE DRIVE 1.3 8V Flex Aut.,9647,2026 Flex,2026.0,Flex,"R$ 107.111,00",001544-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",107111.0,Fiat
PULSE DRIVE 1.3 8V Flex Aut.,9647,2025 Flex,2025.0,Flex,"R$ 97.919,00",001544-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",97919.0,Fiat
PULSE DRIVE 1.3 8V Flex Aut.,9647,2024 Flex,2024.0,Flex,"R$ 92.660,00",001544-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",92660.0,Fiat
PULSE DRIVE 1.3 8V Flex Aut.,9647,2023 Flex,2023.0,Flex,"R$ 88.590,00",001544-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",88590.0,Fiat
PULSE DRIVE 1.3 8V Flex Aut.,9647,2022 Flex,2022.0,Flex,"R$ 86.056,00",001544-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:10",86056.0,Fiat
PULSE DRIVE 1.3 8V Flex Mec. ,9648,2026 Flex,2026.0,Flex,"R$ 96.703,00",001545-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",96703.0,Fiat
PULSE DRIVE 1.3 8V Flex Mec. ,9648,2025 Flex,2025.0,Flex,"R$ 93.081,00",001545-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",93081.0,Fiat
PULSE DRIVE 1.3 8V Flex Mec. ,9648,2024 Flex,2024.0,Flex,"R$ 89.109,00",001545-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",89109.0,Fiat
PULSE DRIVE 1.3 8V Flex Mec. ,9648,2023 Flex,2023.0,Flex,"R$ 85.065,00",001545-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",85065.0,Fiat
PULSE DRIVE 1.3 8V Flex Mec. ,9648,2022 Flex,2022.0,Flex,"R$ 79.961,00",001545-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",79961.0,Fiat
PULSE IMPETUS 1.0 TURBO 200 Flex Aut.,9649,2025 Flex,2025.0,Flex,"R$ 118.404,00",001546-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",118404.0,Fiat
PULSE IMPETUS 1.0 TURBO 200 Flex Aut.,9649,2024 Flex,2024.0,Flex,"R$ 109.588,00",001546-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",109588.0,Fiat
PULSE IMPETUS 1.0 TURBO 200 Flex Aut.,9649,2023 Flex,2023.0,Flex,"R$ 102.007,00",001546-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",102007.0,Fiat
PULSE IMPETUS 1.0 TURBO 200 Flex Aut.,9649,2022 Flex,2022.0,Flex,"R$ 96.579,00",001546-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",96579.0,Fiat
PULSE IMPETUS T. 200 Aut. (Hibrído),11270,2026 Híbrido,2026.0,Híbrido,"R$ 126.567,00",001580-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",126567.0,Fiat
PULSE IMPETUS T. 200 Aut. (Hibrído),11270,2025 Híbrido,2025.0,Híbrido,"R$ 120.641,00",001580-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",120641.0,Fiat
PULSE TRIBUTO 125 1.0 TB. 200 Flex Aut.,11271,2025 Flex,2025.0,Flex,"R$ 111.743,00",001582-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",111743.0,Fiat
Ka 1.0 8V/1.0 8V ST Flex 3p,4514,,,,,,,,,Ford
Ka 1.0 FREESTYLE 12V Flex 5p Mec.,8744,2021 Flex,2021.0,Flex,"R$ 51.380,00",003473-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:11",51380.0,Ford
Ka 1.0 FREESTYLE 12V Flex 5p Mec.,8744,2020 Flex,2020.0,Flex,"R$ 50.126,00",003473-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",50126.0,Ford
Ka 1.0 S TiVCT Flex 5p,8149,2021 Flex,2021.0,Flex,"R$ 49.514,00",003448-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",49514.0,Ford
Ka 1.0 S TiVCT Flex 5p,8149,2020 Flex,2020.0,Flex,"R$ 48.125,00",003448-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",48125.0,Ford
Ka 1.0 S TiVCT Flex 5p,8149,2019 Flex,2019.0,Flex,"R$ 43.850,00",003448-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",43850.0,Ford
Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2021 Flex,2021.0,Flex,"R$ 49.625,00",003408-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",49625.0,Ford
Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2020 Flex,2020.0,Flex,"R$ 48.199,00",003408-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",48199.0,Ford
Ka 1.0 SE/SE Plus TiVCT Flex 5p,6915,2019 Flex,2019.0,Flex,"R$ 43.978,00",003408-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",43978.0,Ford
Ka 1.0 SEL TiVCT Flex 5p,6914,2019 Flex,2019.0,Flex,"R$ 45.266,00",003409-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",45266.0,Ford
Ka 1.0 TECNO 12V Flex 5p,8122,,,,,,,,,Ford
Ka 1.0 TECNO 8V Flex 3p,4789,,,,,,,,,Ford
Ka 1.0i 3p,813,,,,,,,,,Ford
Ka 1.5 100 Anos Flex 5p Aut.,8745,2020 Flex,2020.0,Flex,"R$ 59.693,00",003471-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",59693.0,Ford
Ka 1.5 FreeStyle 12V Flex 5p Aut.,8401,2021 Flex,2021.0,Flex,"R$ 64.282,00",003457-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",64282.0,Ford
Ka 1.5 FreeStyle 12V Flex 5p Aut.,8401,2020 Flex,2020.0,Flex,"R$ 62.714,00",003457-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",62714.0,Ford
Ka 1.5 FreeStyle 12V Flex 5p Aut.,8401,2019 Flex,2019.0,Flex,"R$ 59.697,00",003457-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:12",59697.0,Ford
Ka 1.5 FreeStyle 12V Flex 5p Mec.,8402,2019 Flex,2019.0,Flex,"R$ 54.521,00",003458-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",54521.0,Ford
Ka 1.5 SE 12V Flex 5p Aut.,8440,2020 Flex,2020.0,Flex,"R$ 52.745,00",003459-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",52745.0,Ford
Ka 1.5 SE 12V Flex 5p Aut.,8440,2019 Flex,2019.0,Flex,"R$ 49.064,00",003459-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",49064.0,Ford
Ka 1.5 SE 12V Flex 5p Mec.,8441,2020 Flex,2020.0,Flex,"R$ 53.090,00",003462-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",53090.0,Ford
Ka 1.5 SE 12V Flex 5p Mec.,8441,2019 Flex,2019.0,Flex,"R$ 49.147,00",003462-2,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",49147.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Aut.,8442,2021 Flex,2021.0,Flex,"R$ 61.359,00",003460-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",61359.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Aut.,8442,2020 Flex,2020.0,Flex,"R$ 58.333,00",003460-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",58333.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Aut.,8442,2019 Flex,2019.0,Flex,"R$ 52.757,00",003460-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",52757.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Mec.,8443,2021 Flex,2021.0,Flex,"R$ 54.344,00",003461-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",54344.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Mec.,8443,2020 Flex,2020.0,Flex,"R$ 52.864,00",003461-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",52864.0,Ford
Ka 1.5 SE Plus 12V Flex 5p Mec.,8443,2019 Flex,2019.0,Flex,"R$ 49.391,00",003461-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",49391.0,Ford
Ka 1.5 SE/SE PLUS 16V Flex 5p,6916,,,,,,,,,Ford
Ka 1.5 Sedan SE 12V Flex 4p Aut.,8444,2020 Flex,2020.0,Flex,"R$ 54.903,00",003464-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",54903.0,Ford
Ka 1.5 Sedan SE 12V Flex 4p Aut.,8444,2019 Flex,2019.0,Flex,"R$ 52.770,00",003464-9,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:13",52770.0,Ford
Ka 1.5 Sedan SE 12V Flex 4p Mec.,8445,2021 Flex,2021.0,Flex,"R$ 52.775,00",003463-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",52775.0,Ford
Ka 1.5 Sedan SE 12V Flex 4p Mec.,8445,2020 Flex,2020.0,Flex,"R$ 47.845,00",003463-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",47845.0,Ford
Ka 1.5 Sedan SE 12V Flex 4p Mec.,8445,2019 Flex,2019.0,Flex,"R$ 45.927,00",003463-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",45927.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,8446,2021 Flex,2021.0,Flex,"R$ 58.349,00",003465-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",58349.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,8446,2020 Flex,2020.0,Flex,"R$ 54.979,00",003465-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",54979.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,8446,2019 Flex,2019.0,Flex,"R$ 52.854,00",003465-7,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",52854.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,8447,2021 Flex,2021.0,Flex,"R$ 53.591,00",003466-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",53591.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,8447,2020 Flex,2020.0,Flex,"R$ 51.491,00",003466-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",51491.0,Ford
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,8447,2019 Flex,2019.0,Flex,"R$ 46.546,00",003466-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",46546.0,Ford
Ka 1.5 Sedan SEL 12V Flex 4p Aut.,8746,2020 Flex,2020.0,Flex,"R$ 55.075,00",003474-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",55075.0,Ford
Ka 1.5 Sedan SEL 12V Flex 4p Mec.,8448,2019 Flex,2019.0,Flex,"R$ 53.076,00",003468-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",53076.0,Ford
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,8403,2021 Flex,2021.0,Flex,"R$ 67.137,00",003456-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:14",67137.0,Ford
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,8403,2020 Flex,2020.0,Flex,"R$ 60.132,00",003456-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:15",60132.0,Ford
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,8403,2019 Flex,2019.0,Flex,"R$ 58.665,00",003456-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:15",58665.0,Ford
Ka 1.5 TITANIUM 12V Flex 5p Aut.,8449,2020 Flex,2020.0,Flex,"R$ 66.909,00",003467-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:15",66909.0,Ford
Ka 1.5 TITANIUM 12V Flex 5p Aut.,8449,2019 Flex,2019.0,Flex,"R$ 60.690,00",003467-3,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:15",60690.0,Ford
Ka 1.6 8V Flex 3p,4515,,,,,,,,,Ford
Ka 1.6 TECNO 8V Flex 3p,4790,,,,,,,,,Ford
Ka Action 1.6 MPI 8V 95cv,814,,,,,,,,,Ford
Ka Black 1.0 MPI 8v 65cv,815,,,,,,,,,Ford
Ka Black 1.6 MPI 8v 95cv,816,,,,,,,,,Ford
Ka CLX 1.3i 3p,817,,,,,,,,,Ford
Ka GL 1.0i Zetec Rocam,818,,,,,,,,,Ford
Ka GL Image 1.0i/ 1.0i Zetec Rocam,819,,,,,,,,,Ford
Ka Image 1.0i,820,,,,,,,,,Ford
Ka MP3 1.0 MPI 8V 65cv,3887,,,,,,,,,Ford
Ka MP3 1.6 MPI 8V 95cv,3888,,,,,,,,,Ford
Ka SEL 1.5 16V Flex 5p,6917,,,,,,,,,Ford
Ka Sport 1.6 8V Flex 3p,5623,,,,,,,,,Ford
Ka Street 1.0i,821,,,,,,,,,Ford
Ka Tecno 1.0i 8v Zetec Rocam,822,,,,,,,,,Ford
Ka TRAIL 1.0 12V Flex Mec. 5p,7905,,,,,,,,,Ford
Ka TRAIL 1.5 16V Flex Mec. 5p,7904,,,,,,,,,Ford
Ka XR 1.6 MPI 8V,823,,,,,,,,,Ford
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2021 Flex,2021.0,Flex,"R$ 49.765,00",003412-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:16",49765.0,Ford
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2020 Flex,2020.0,Flex,"R$ 48.254,00",003412-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:16",48254.0,Ford
Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,6919,2019 Flex,2019.0,Flex,"R$ 44.454,00",003412-6,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:16",44454.0,Ford
Ka+ Sedan 1.0 SEL TiCVT Flex 4p,6918,2019 Flex,2019.0,Flex,"R$ 43.054,00",003413-4,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:16",43054.0,Ford
Ka+ Sedan 1.5 ADVANCED 16V Flex 4p,8123,,,,,,,,,Ford
Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,6920,,,,,,,,,Ford
Ka+ Sedan 1.5 SEL 16V Flex 4p,6921,,,,,,,,,Ford
EcoSport  100 Anos 1.5 Flex 5p Aut.,8743,2020 Flex,2020.0,Flex,"R$ 74.585,00",003472-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:16",74585.0,Ford
EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,,,,,,,,,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2021 Flex,2021.0,Flex,"R$ 75.976,00",003438-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:16",75976.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2020 Flex,2020.0,Flex,"R$ 74.122,00",003438-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:16",74122.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2019 Flex,2019.0,Flex,"R$ 69.988,00",003438-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:17",69988.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2021 Flex,2021.0,Flex,"R$ 76.780,00",003439-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:17",76780.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2020 Flex,2020.0,Flex,"R$ 72.578,00",003439-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:17",72578.0,Ford
EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2019 Flex,2019.0,Flex,"R$ 69.185,00",003439-8,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:17",69185.0,Ford
EcoSport FREESTYLE 1.6 16V Flex 5p,6157,,,,,,,,,Ford
EcoSport FREESTYLE 1.6 16V Flex 5p Aut.,7371,,,,,,,,,Ford
EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,6464,,,,,,,,,Ford
EcoSport FREESTYLE 2.0 16V Flex 5p,6158,,,,,,,,,Ford
EcoSport FREESTYLE 2.0 16V Flex 5p Aut.,6913,,,,,,,,,Ford
EcoSport FREESTYLE PLUS 1.5 Flex 5p Aut.,8210,2019 Flex,2019.0,Flex,"R$ 70.542,00",003452-5,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:17",70542.0,Ford
EcoSport S 1.6 16V Flex 5p,6159,,,,,,,,,Ford
EcoSport SE 1.5 12V Flex 5p Aut.,8006,2021 Flex,2021.0,Flex,"R$ 73.979,00",003440-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:17",73979.0,Ford
EcoSport SE 1.5 12V Flex 5p Aut.,8006,2020 Flex,2020.0,Flex,"R$ 68.956,00",003440-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:17",68956.0,Ford
EcoSport SE 1.5 12V Flex 5p Aut.,8006,2019 Flex,2019.0,Flex,"R$ 66.625,00",003440-1,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:17",66625.0,Ford
EcoSport SE 1.5 12V Flex 5p Mec.,8007,2021 Flex,2021.0,Flex,"R$ 72.994,00",003441-0,maio de 2026 ,"segunda-feira, 18 de maio de 2026 20:17",72994.0,Ford
