Modelo,CodigoModelo,AnoLabel,AnoModelo,Combustivel,Valor,CodigoFipe,MesReferencia,DataConsulta,Valor_num,Marca
SANDERO STEPWAY Dynamiq. Flex 1.6 16V 5p,8248,2018 Flex,2018.0,Flex,"R$ 50.831,00",025271-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:09",50831.0,Renault
SANDERO STEPWAY Easy R Flex 1.6 16V 5p,7850,2020 Flex,2020.0,Flex,"R$ 58.107,00",025247-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:09",58107.0,Renault
SANDERO STEPWAY Easy R Flex 1.6 16V 5p,7850,2019 Flex,2019.0,Flex,"R$ 53.106,00",025247-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:10",53106.0,Renault
SANDERO STEPWAY Easy R Flex 1.6 16V 5p,7850,2018 Flex,2018.0,Flex,"R$ 51.810,00",025247-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:10",51810.0,Renault
SANDERO STEPWAY EXP. Flex 1.6 16V 5p,8065,2019 Flex,2019.0,Flex,"R$ 53.548,00",025270-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:10",53548.0,Renault
SANDERO STEPWAY EXP. Flex 1.6 16V 5p,8065,2018 Flex,2018.0,Flex,"R$ 48.978,00",025270-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:10",48978.0,Renault
SANDERO STEPWAY Flex 1.6 16V 5p,7851,2020 Flex,2020.0,Flex,"R$ 59.692,00",025246-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:11",59692.0,Renault
SANDERO STEPWAY Flex 1.6 16V 5p,7851,2019 Flex,2019.0,Flex,"R$ 54.903,00",025246-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:11",54903.0,Renault
SANDERO STEPWAY Flex 1.6 16V 5p,7851,2018 Flex,2018.0,Flex,"R$ 51.897,00",025246-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:11",51897.0,Renault
SANDERO STEPWAY Hi-F. R. CURL 1.6 16V 5p,5938,,,,,,,,,Renault
SANDERO STEPWAY Hi-Flex 1.6 16V 5p,4780,,,,,,,,,Renault
SANDERO STEPWAY Hi-Flex 1.6 16V 5p Aut.,5737,,,,,,,,,Renault
SANDERO STEPWAY Hi-Power 1.6 8V 5p,6193,,,,,,,,,Renault
SANDERO STEPWAY Tweed HFlex 1.6 16V Aut,6757,,,,,,,,,Renault
SANDERO STEPWAY Tweed HFlex 1.6 8V 5p,6758,,,,,,,,,Renault
SANDERO TechRun Hi-Flex 1.0 16V 5p,6617,,,,,,,,,Renault
SANDERO vibe Flex 1.0 12V 5p,7812,2019 Flex,2019.0,Flex,"R$ 44.339,00",025245-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:13",44339.0,Renault
SANDERO vibe Flex 1.0 12V 5p,7812,2018 Flex,2018.0,Flex,"R$ 40.939,00",025245-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:13",40939.0,Renault
SANDERO vibe Hi-Flex 1.6 8V 5p,4988,,,,,,,,,Renault
SANDERO Zen Flex 1.0 12V 5p Mec.,8795,2022 Flex,2022.0,Flex,"R$ 56.350,00",025288-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:14",56350.0,Renault
SANDERO Zen Flex 1.0 12V 5p Mec.,8795,2021 Flex,2021.0,Flex,"R$ 48.342,00",025288-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:14",48342.0,Renault
SANDERO Zen Flex 1.0 12V 5p Mec.,8795,2020 Flex,2020.0,Flex,"R$ 42.832,00",025288-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:14",42832.0,Renault
SANDERO Zen Flex 1.6 16V 5p Aut.,8796,2022 Flex,2022.0,Flex,"R$ 71.660,00",025286-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:15",71660.0,Renault
SANDERO Zen Flex 1.6 16V 5p Aut.,8796,2021 Flex,2021.0,Flex,"R$ 62.409,00",025286-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:15",62409.0,Renault
SANDERO Zen Flex 1.6 16V 5p Aut.,8796,2020 Flex,2020.0,Flex,"R$ 60.341,00",025286-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:15",60341.0,Renault
SANDERO Zen Flex 1.6 16V 5p Mec.,8797,2021 Flex,2021.0,Flex,"R$ 58.120,00",025285-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:15",58120.0,Renault
SANDERO Zen Flex 1.6 16V 5p Mec.,8797,2020 Flex,2020.0,Flex,"R$ 53.110,00",025285-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:15",53110.0,Renault
LOGAN Authentique Flex 1.0 12V 4p,7808,2020 Flex,2020.0,Flex,"R$ 36.740,00",025242-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:16",36740.0,Renault
LOGAN Authentique Flex 1.0 12V 4p,7808,2019 Flex,2019.0,Flex,"R$ 35.518,00",025242-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:16",35518.0,Renault
LOGAN Authentique Flex 1.0 12V 4p,7808,2018 Flex,2018.0,Flex,"R$ 34.651,00",025242-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:16",34651.0,Renault
LOGAN Authentique Hi-Flex 1.0 16V 4p,4387,,,,,,,,,Renault
LOGAN Authentique Hi-Flex 1.6 8V 4p,4480,,,,,,,,,Renault
LOGAN Authentique Plus Hi-F. 1.0 16V 4p,7268,,,,,,,,,Renault
LOGAN Avantage Hi-Flex 1.0 16V 4p,5648,,,,,,,,,Renault
LOGAN Dyna. EasyR Hi-Flex 1.6 8V,6971,,,,,,,,,Renault
LOGAN Dynamique EasyR Flex 1.6 16V 4p,7841,2018 Flex,2018.0,Flex,"R$ 40.259,00",025252-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:17",40259.0,Renault
LOGAN Dynamique Flex 1.6 16V 4p,7842,2019 Flex,2019.0,Flex,"R$ 46.220,00",025255-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:18",46220.0,Renault
LOGAN Dynamique Flex 1.6 16V 4p,7842,2018 Flex,2018.0,Flex,"R$ 42.325,00",025255-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:18",42325.0,Renault
LOGAN Dynamique Hi-Flex 1.6 8V 4p,6649,,,,,,,,,Renault
LOGAN Exclusive EasyR Hi-Flex 1.6 8V 4p,7106,,,,,,,,,Renault
LOGAN Exclusive Hi-Flex 1.6 8V 4p,7107,,,,,,,,,Renault
LOGAN Expres. Avantage Flex 1.0 12v 4p,8024,2020 Flex,2020.0,Flex,"R$ 39.907,00",025268-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:19",39907.0,Renault
LOGAN Expres. Avantage Flex 1.0 12v 4p,8024,2019 Flex,2019.0,Flex,"R$ 38.933,00",025268-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:19",38933.0,Renault
LOGAN Expres. Avantage Flex 1.0 12v 4p,8024,2018 Flex,2018.0,Flex,"R$ 37.983,00",025268-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:19",37983.0,Renault
LOGAN Expres. Avantage Flex 1.6 16V 4p,8025,2020 Flex,2020.0,Flex,"R$ 50.181,00",025269-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:19",50181.0,Renault
LOGAN Expres. Avantage Flex 1.6 16V 4p,8025,2019 Flex,2019.0,Flex,"R$ 39.748,00",025269-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:20",39748.0,Renault
LOGAN Expres. Avantage Flex 1.6 16V 4p,8025,2018 Flex,2018.0,Flex,"R$ 38.265,00",025269-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:20",38265.0,Renault
LOGAN Expres. EasyR Hi-Flex 1.6 8V,6972,,,,,,,,,Renault
LOGAN Expres. P.Avant. Hi-Flex 1.6 8V 4p,7634,,,,,,,,,Renault
LOGAN Expres./Exp. UP Hi-Flex 1.0 16V 4p,4388,,,,,,,,,Renault
LOGAN Expression Easy R Flex 1.6 16V 4p,7843,2019 Flex,2019.0,Flex,"R$ 43.514,00",025256-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:21",43514.0,Renault
LOGAN Expression Easy R Flex 1.6 16V 4p,7843,2018 Flex,2018.0,Flex,"R$ 38.572,00",025256-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:21",38572.0,Renault
LOGAN Expression Flex 1.0 12V 4p,7809,2020 Flex,2020.0,Flex,"R$ 38.667,00",025241-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:21",38667.0,Renault
LOGAN Expression Flex 1.0 12V 4p,7809,2019 Flex,2019.0,Flex,"R$ 37.723,00",025241-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:21",37723.0,Renault
LOGAN Expression Flex 1.0 12V 4p,7809,2018 Flex,2018.0,Flex,"R$ 36.802,00",025241-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:22",36802.0,Renault
LOGAN Expression Flex 1.6 16V 4p,7844,2020 Flex,2020.0,Flex,"R$ 44.080,00",025253-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:22",44080.0,Renault
LOGAN Expression Flex 1.6 16V 4p,7844,2019 Flex,2019.0,Flex,"R$ 39.485,00",025253-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:22",39485.0,Renault
LOGAN Expression Flex 1.6 16V 4p,7844,2018 Flex,2018.0,Flex,"R$ 38.230,00",025253-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:22",38230.0,Renault
LOGAN Expression Hi-Flex 1.6 16V 4p Aut,5629,,,,,,,,,Renault
LOGAN Expression Hi-Flex 1.6 8V 4p,4481,,,,,,,,,Renault
LOGAN Iconic Flex 1.6 16V 4p Aut.,8787,2022 Flex,2022.0,Flex,"R$ 66.203,00",025294-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:23",66203.0,Renault
LOGAN Iconic Flex 1.6 16V 4p Aut.,8787,2021 Flex,2021.0,Flex,"R$ 62.864,00",025294-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:23",62864.0,Renault
LOGAN Iconic Flex 1.6 16V 4p Aut.,8787,2020 Flex,2020.0,Flex,"R$ 60.871,00",025294-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:23",60871.0,Renault
LOGAN Intense Flex 1.6 16V 4p Aut.,8788,2022 Flex,2022.0,Flex,"R$ 65.854,00",025293-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:24",65854.0,Renault
LOGAN Intense Flex 1.6 16V 4p Aut.,8788,2021 Flex,2021.0,Flex,"R$ 59.632,00",025293-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:24",59632.0,Renault
LOGAN Intense Flex 1.6 16V 4p Aut.,8788,2020 Flex,2020.0,Flex,"R$ 57.470,00",025293-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:24",57470.0,Renault
LOGAN Life Flex 1.0 12V 4p Mec.,8789,2025 Flex,2025.0,Flex,"R$ 77.365,00",025289-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:25",77365.0,Renault
LOGAN Life Flex 1.0 12V 4p Mec.,8789,2024 Flex,2024.0,Flex,"R$ 62.940,00",025289-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:25",62940.0,Renault
LOGAN Life Flex 1.0 12V 4p Mec.,8789,2023 Flex,2023.0,Flex,"R$ 54.521,00",025289-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:25",54521.0,Renault
LOGAN Life Flex 1.0 12V 4p Mec.,8789,2022 Flex,2022.0,Flex,"R$ 51.754,00",025289-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:25",51754.0,Renault
LOGAN Life Flex 1.0 12V 4p Mec.,8789,2021 Flex,2021.0,Flex,"R$ 44.329,00",025289-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:25",44329.0,Renault
LOGAN Life Flex 1.0 12V 4p Mec.,8789,2020 Flex,2020.0,Flex,"R$ 39.605,00",025289-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:26",39605.0,Renault
LOGAN Privilège Hi-Flex 1.6 16V 4p,4389,,,,,,,,,Renault
LOGAN Privilège Hi-Flex 1.6 8V 4p,4482,,,,,,,,,Renault
LOGAN Zen Flex 1.0 12V 4p Mec.,8790,2025 Flex,2025.0,Flex,"R$ 78.459,00",025290-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:26",78459.0,Renault
LOGAN Zen Flex 1.0 12V 4p Mec.,8790,2024 Flex,2024.0,Flex,"R$ 64.054,00",025290-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:26",64054.0,Renault
LOGAN Zen Flex 1.0 12V 4p Mec.,8790,2023 Flex,2023.0,Flex,"R$ 55.857,00",025290-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:27",55857.0,Renault
LOGAN Zen Flex 1.0 12V 4p Mec.,8790,2022 Flex,2022.0,Flex,"R$ 53.632,00",025290-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:27",53632.0,Renault
LOGAN Zen Flex 1.0 12V 4p Mec.,8790,2021 Flex,2021.0,Flex,"R$ 47.090,00",025290-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:27",47090.0,Renault
LOGAN Zen Flex 1.0 12V 4p Mec.,8790,2020 Flex,2020.0,Flex,"R$ 39.831,00",025290-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:27",39831.0,Renault
LOGAN Zen Flex 1.6 16V 4p Aut.,8791,2023 Flex,2023.0,Flex,"R$ 70.653,00",025292-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:27",70653.0,Renault
LOGAN Zen Flex 1.6 16V 4p Aut.,8791,2022 Flex,2022.0,Flex,"R$ 65.711,00",025292-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:28",65711.0,Renault
LOGAN Zen Flex 1.6 16V 4p Aut.,8791,2021 Flex,2021.0,Flex,"R$ 58.252,00",025292-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:28",58252.0,Renault
LOGAN Zen Flex 1.6 16V 4p Aut.,8791,2020 Flex,2020.0,Flex,"R$ 51.502,00",025292-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:28",51502.0,Renault
LOGAN Zen Flex 1.6 16V 4p Mec.,8792,2022 Flex,2022.0,Flex,"R$ 56.885,00",025291-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:28",56885.0,Renault
LOGAN Zen Flex 1.6 16V 4p Mec.,8792,2021 Flex,2021.0,Flex,"R$ 52.906,00",025291-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:29",52906.0,Renault
LOGAN Zen Flex 1.6 16V 4p Mec.,8792,2020 Flex,2020.0,Flex,"R$ 50.676,00",025291-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:29",50676.0,Renault
Kwid ConnecTV 1.0 Flex 12V Mec.,8714,2020 Flex,2020.0,Flex,"R$ 40.072,00",025280-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:29",40072.0,Renault
KWID E-Tech Techno,11774,2026 Elétrico,2026.0,Elétrico,"R$ 91.715,00",025339-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:30",91715.0,Renault
KWID E-Tech Techno,11774,2025 Elétrico,2025.0,Elétrico,"R$ 85.090,00",025339-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:30",85090.0,Renault
KWID Iconic 1.0 Flex 12V 5p Mec.,11407,2026 Flex,2026.0,Flex,"R$ 70.700,00",025333-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:30",70700.0,Renault
KWID Intense (Elétrico) ,10022,2024 Elétrico,2024.0,Elétrico,"R$ 75.632,00",025318-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:31",75632.0,Renault
KWID Intense (Elétrico) ,10022,2023 Elétrico,2023.0,Elétrico,"R$ 73.442,00",025318-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:31",73442.0,Renault
KWID Intense 1.0 Flex 12V 5p Mec.,8021,2026 Flex,2026.0,Flex,"R$ 67.701,00",025267-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:31",67701.0,Renault
KWID Intense 1.0 Flex 12V 5p Mec.,8021,2025 Flex,2025.0,Flex,"R$ 61.348,00",025267-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:31",61348.0,Renault
KWID Intense 1.0 Flex 12V 5p Mec.,8021,2024 Flex,2024.0,Flex,"R$ 56.257,00",025267-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:32",56257.0,Renault
KWID Intense 1.0 Flex 12V 5p Mec.,8021,2023 Flex,2023.0,Flex,"R$ 52.028,00",025267-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:32",52028.0,Renault
KWID Intense 1.0 Flex 12V 5p Mec.,8021,2022 Flex,2022.0,Flex,"R$ 48.413,00",025267-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:32",48413.0,Renault
KWID Intense 1.0 Flex 12V 5p Mec.,8021,2021 Flex,2021.0,Flex,"R$ 41.936,00",025267-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:32",41936.0,Renault
KWID Intense 1.0 Flex 12V 5p Mec.,8021,2020 Flex,2020.0,Flex,"R$ 39.999,00",025267-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:32",39999.0,Renault
KWID Intense 1.0 Flex 12V 5p Mec.,8021,2019 Flex,2019.0,Flex,"R$ 39.023,00",025267-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:32",39023.0,Renault
KWID Intense 1.0 Flex 12V 5p Mec.,8021,2018 Flex,2018.0,Flex,"R$ 37.978,00",025267-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:33",37978.0,Renault
KWID Life 1.0 Flex 12V 5p Mec.,8022,2022 Flex,2022.0,Flex,"R$ 43.385,00",025265-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:33",43385.0,Renault
KWID Life 1.0 Flex 12V 5p Mec.,8022,2021 Flex,2021.0,Flex,"R$ 38.594,00",025265-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:33",38594.0,Renault
KWID Life 1.0 Flex 12V 5p Mec.,8022,2020 Flex,2020.0,Flex,"R$ 36.798,00",025265-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:34",36798.0,Renault
KWID Life 1.0 Flex 12V 5p Mec.,8022,2019 Flex,2019.0,Flex,"R$ 33.105,00",025265-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:34",33105.0,Renault
KWID Life 1.0 Flex 12V 5p Mec.,8022,2018 Flex,2018.0,Flex,"R$ 31.298,00",025265-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:34",31298.0,Renault
KWID OUTSIDER 1.0 Flex 12V 5p Mec.,8701,2026 Flex,2026.0,Flex,"R$ 71.258,00",025279-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:34",71258.0,Renault
KWID OUTSIDER 1.0 Flex 12V 5p Mec.,8701,2025 Flex,2025.0,Flex,"R$ 64.589,00",025279-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:34",64589.0,Renault
KWID OUTSIDER 1.0 Flex 12V 5p Mec.,8701,2024 Flex,2024.0,Flex,"R$ 59.286,00",025279-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:34",59286.0,Renault
KWID OUTSIDER 1.0 Flex 12V 5p Mec.,8701,2023 Flex,2023.0,Flex,"R$ 56.060,00",025279-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:35",56060.0,Renault
KWID OUTSIDER 1.0 Flex 12V 5p Mec.,8701,2022 Flex,2022.0,Flex,"R$ 50.524,00",025279-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:35",50524.0,Renault
KWID OUTSIDER 1.0 Flex 12V 5p Mec.,8701,2021 Flex,2021.0,Flex,"R$ 45.968,00",025279-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:35",45968.0,Renault
KWID OUTSIDER 1.0 Flex 12V 5p Mec.,8701,2020 Flex,2020.0,Flex,"R$ 42.438,00",025279-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:35",42438.0,Renault
KWID Zen 1.0 Flex 12V 5p Mec.,8023,2026 Flex,2026.0,Flex,"R$ 61.811,00",025266-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:36",61811.0,Renault
KWID Zen 1.0 Flex 12V 5p Mec.,8023,2025 Flex,2025.0,Flex,"R$ 55.856,00",025266-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:36",55856.0,Renault
KWID Zen 1.0 Flex 12V 5p Mec.,8023,2024 Flex,2024.0,Flex,"R$ 53.166,00",025266-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:36",53166.0,Renault
KWID Zen 1.0 Flex 12V 5p Mec.,8023,2023 Flex,2023.0,Flex,"R$ 49.888,00",025266-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:36",49888.0,Renault
KWID Zen 1.0 Flex 12V 5p Mec.,8023,2022 Flex,2022.0,Flex,"R$ 44.648,00",025266-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:36",44648.0,Renault
KWID Zen 1.0 Flex 12V 5p Mec.,8023,2021 Flex,2021.0,Flex,"R$ 38.646,00",025266-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:37",38646.0,Renault
KWID Zen 1.0 Flex 12V 5p Mec.,8023,2020 Flex,2020.0,Flex,"R$ 37.703,00",025266-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:37",37703.0,Renault
KWID Zen 1.0 Flex 12V 5p Mec.,8023,2019 Flex,2019.0,Flex,"R$ 36.783,00",025266-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:37",36783.0,Renault
KWID Zen 1.0 Flex 12V 5p Mec.,8023,2018 Flex,2018.0,Flex,"R$ 35.885,00",025266-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:37",35885.0,Renault
Corolla Altis 1.8 16V Aut. (Híbrido),9984,2025 Híbrido,2025.0,Híbrido,"R$ 180.321,00",002182-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:38",180321.0,Toyota
Corolla Altis 1.8 16V Aut. (Híbrido),9984,2024 Híbrido,2024.0,Híbrido,"R$ 163.889,00",002182-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:38",163889.0,Toyota
Corolla Altis 1.8 16V Aut. (Híbrido),9984,2023 Híbrido,2023.0,Híbrido,"R$ 144.067,00",002182-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:38",144067.0,Toyota
Corolla Altis 1.8 16V Aut. (Híbrido),9984,2022 Híbrido,2022.0,Híbrido,"R$ 133.376,00",002182-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:38",133376.0,Toyota
Corolla Altis 1.8 16V Aut. (Híbrido),9984,2021 Híbrido,2021.0,Híbrido,"R$ 128.519,00",002182-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:38",128519.0,Toyota
Corolla Altis 1.8 16V Aut. (Híbrido),9984,2020 Híbrido,2020.0,Híbrido,"R$ 125.272,00",002182-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:39",125272.0,Toyota
Corolla Altis Prem. 1.8 Aut. (Híbrido),9985,2026 Híbrido,2026.0,Híbrido,"R$ 189.927,00",002183-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:39",189927.0,Toyota
Corolla Altis Prem. 1.8 Aut. (Híbrido),9985,2025 Híbrido,2025.0,Híbrido,"R$ 182.710,00",002183-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:39",182710.0,Toyota
Corolla Altis Prem. 1.8 Aut. (Híbrido),9985,2024 Híbrido,2024.0,Híbrido,"R$ 168.133,00",002183-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:39",168133.0,Toyota
Corolla Altis Prem. 1.8 Aut. (Híbrido),9985,2023 Híbrido,2023.0,Híbrido,"R$ 146.404,00",002183-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:39",146404.0,Toyota
Corolla Altis Prem. 1.8 Aut. (Híbrido),9985,2022 Híbrido,2022.0,Híbrido,"R$ 137.690,00",002183-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:39",137690.0,Toyota
Corolla Altis Prem. 1.8 Aut. (Híbrido),9985,2021 Híbrido,2021.0,Híbrido,"R$ 130.630,00",002183-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:40",130630.0,Toyota
Corolla Altis Prem. 1.8 Aut. (Híbrido),9985,2020 Híbrido,2020.0,Híbrido,"R$ 126.120,00",002183-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:40",126120.0,Toyota
Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300,2026 Flex,2026.0,Flex,"R$ 185.451,00",002112-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:40",185451.0,Toyota
Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300,2025 Flex,2025.0,Flex,"R$ 177.531,00",002112-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:40",177531.0,Toyota
Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300,2024 Flex,2024.0,Flex,"R$ 166.393,00",002112-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:41",166393.0,Toyota
Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300,2023 Flex,2023.0,Flex,"R$ 146.994,00",002112-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:41",146994.0,Toyota
Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300,2022 Flex,2022.0,Flex,"R$ 137.831,00",002112-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:41",137831.0,Toyota
Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300,2021 Flex,2021.0,Flex,"R$ 132.479,00",002112-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:41",132479.0,Toyota
Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300,2020 Flex,2020.0,Flex,"R$ 128.716,00",002112-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:42",128716.0,Toyota
Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300,2019 Flex,2019.0,Flex,"R$ 108.140,00",002112-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:42",108140.0,Toyota
Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,9300,2018 Flex,2018.0,Flex,"R$ 102.801,00",002112-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 06:42",102801.0,Toyota
